"Water Quality
Station Code",Name or Location of Monitoring Station,State/UT,"Type of Water
Body","Frequency of
Monitoring",Latitude,Longitude,
2984,"WELL OF PEACH, VILLAGE- NANDWAN, JODHPUR, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.119468,72.978908,
2985,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, 
JODHPUR, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.117787,72.981069,
2986,"TUBE WELL OF GIRDHARI LAL, BHITUJA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.800868,72.305888,
2987,"CWR OF PHED, BHITUJA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.835767,72.250422,
2988,"WELL OF PEMA RAM MALI, BHITUJA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.817793,72.303004,
2989,"WELL OF BABULAL UKKAD JI MALI, SAKARNA BERA, BALOTRA, , 
JODHPUR, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.333372,73.06863,
2990,"WELL OF BHIKSINGH S/O AMAR SINGH PUROHIT, SAKARNA BERA, 
BALOTRA, JODHPUR, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.830032,72.240139,
2991,"WELL OF BHAG JI LAXMAN RAM MALI, SAKARNA BERA, BALOTRA, 
JODHPUR, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.317069,73.128439,
2992,"WELL OF SAMDA KESA, SAKARNA BERA, BALOTRA, JODHPUR, 
RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.319208,73.128481,
2993,"WELL OF CHOUTHA RAM PUSA PAM, LEFT SIDE OF BRIDGE LUNI, 
BALOTRA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.82887,72.239361,
2994,"WELL OF OM PRAKASH MANA RAM, NEAR BHERUJI MANDIR, 
BALOTRA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.824866,72.238404,
2995,"TUBE WELL OF PHED, BALOTRA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.844235,72.234911,
2996,"WELL OF THAKU SHOP SINGH, JASOL, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.817211,72.205846,
2997,"TUBE WELL OF M/S P. PARIHAR IDUSTRIES, JASOL, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.81354,72.223851,
2998,"WELL OF JASWANT SINGH JASOL, JASOL, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.825187,72.202283,
2999,"BORE WELL SH. PREM CHAND, VILLAGE PHALSHA MODE RIA
CHOPNADI, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.160644,76.816636,
3000,"BORE WELL SH. UMESH KUMAR S/O SH. HORIDWARI RAM 3A-16
UIT, BHIWADI, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.156508,76.824786,
3001,"BORE WELL SH. BHRAM JEET SERVICE STATION, BHIWADI, 
RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.204186,76.875264,
3002,"BORE WELL M/S R.C. PALACE HOTEL, BHIWADI, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.202831,76.875044,
3003,"BORE WELL OFFICE OF RAJ. HOUSING BOARD, BHIWADI, ",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.202053,76.875006,
,RAJASTHAN,,,,,,
3004,"BORE WELL OF M/S MODERN PUBLIC SCHOOL, BHIWADI, 
RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.130792,76.774783,
3005,"BORE WELL OF M/S KUNDAN EDIBLE FOOD PRODUCT, 
KHUSKHERA, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.102011,76.781972,
3006,"HAND PUMP NEAR NEVTA TIRAHA, NEVTA DAM, SANGANER, 
JAIPUR, RAJASTHAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.887742,75.856456,
4165,"BORE WELL NEAR STP AT GAJADHARPURA, JAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,27.000841,75.629729,
4166,"BORE WELL NEAR MSW SITE/ KANOTA DAM, JAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.929023,75.950374,
4167,"BANAS AT TRIVENI SANGAM, BHILWARA",RAJASTHAN,RIVER,MONTHLY,25.243263,75.033557,
4168,"HAND PUMP AT VILLAGE MANDAPIA, BHILWARA",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.264634,74.639953,
4169,"HAND PUMP AT VILLAGE MANGROP, BHILWARA",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.221168,74.675428,
4170,"HAND PUMP AT VILLAGE ATOON, BHILWARA",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.285209,74.601849,
4171,"BANDI RIVER AT NEHDA DAM, PALI",RAJASTHAN,RIVER,MONTHLY,25.762393,73.324673,
4172,"GAMBHIRI AT GHOSUNDA DAM, CHITTORGARH",RAJASTHAN,RIVER,MONTHLY,24.894962,74.632311,
4173,"GAMBHIRI DAM, NIMBAHERA-TEHSIL, CHITTORGARH",RAJASTHAN,RIVER,MONTHLY,24.702173,74.72982,
4174,"GAMBHIRI RIVER NEAR OLD BUS STAND, CHITTORGARH",RAJASTHAN,RIVER,MONTHLY,24.889431,74.629954,
4175,"RIVER BERECH, NEAR HOTEL PADMINI, CHITTORGARH",RAJASTHAN,RIVER,MONTHLY,24.904159,74.623617,
4176,"HAND PUMP NEAR RIICO INUSTRIAL AREA, AAJOLIYON KA KHERA, 
GANGRAR, CHITTORGARH",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.980718,74.657425,
4177,"GROUND WATER AT SWAROOP NAGAR, UDAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.589079,73.686478,
4178,"GROUND WATER NEAR GOVERDHAN SAGAR, UDAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.542657,73.686373,
4179,"BADI KA TALAB, UDAIPUR",RAJASTHAN,POND,MONTHLY,24.617094,73.62271,
4180,"BOREWELL OF JYOTI UCHCH MADHYMIC VIDHYALAYA, 
NAYAGAON, RAMPUR MUNDANA, BHIWADI",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.198269,76.861459,
4181,"BOREWELL IN THE HOUSE AKRAM KHAN, AMLAKI, KHARGANJ INDL
AREA, TIJARA, ALWAR",RAJASTHAN,GROUND WATER,HALF-YEARLY,27.934998,76.855013,
4182,"BOREWELL AT RO OF RSPCB, BHIWADI, TIJARA, ALWAR",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.205564,76.862693,
4183,"BOREWELL AT STAR HOSPITAL, INFRONT OF STP, BHIWADI, TIJARA, 
ALWAR",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.207366,76.829899,
4184,"BOREWELL IN CETP PREMISES, BHIWADI, TIJARA, ALWAR",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.208731,76.828816,
4759,"HANDPUMP IN FRONT OF URBAN IMPROVEMENT TRUST, CIVIL
LINES, AJMER",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.473873,74.636639,
4760,"HANDPUMP WITHIN PREMISES OF NAGAR PARISHAD OFFICE, OLD
CITY ROAD, DESHWALI MOHALLA, KRISHANGARH",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.567976,74.87557,
4761,"TUBE WELL OF M/S BALOTRA WATER POLLUTION CONTROL AND
RESEARCH FOUNDATION TRUST (CETP) KHED ROAD, BALOTRA",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.82516,72.202081,
4762,"TUBE WELL OF M/S VISHAL PROCESSOR, BHER JI KI BADI, BALOTRA,",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.841592,72.250664,
4763,"BOREWELL OF SHRI PEMARAM MALI/DHUDARAM MALI, BITHUJA, 
BALOTRA",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.816501,72.284785,
4764,"M/S ABHISHEK KOTHARI, NAKODA ROAD MEWA NAGAR, JASOL, 
PACHPADRA,",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.788133,72.155452,
4765,"BOREWELL OF AJANTA TEXTILES NAKODA ROAD, JASOL,",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.822401,72.212958,
4766,"BOREWELL OF AMRITLAL S/O BACHARAJ & JOINT KRISHI FORM KH.
NO. 66/15, BITHUJA",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.819863,72.296761,
4767,"OPEN WELL OF SAGNARAM MALI S/O RAJARAM MALI, KHASRA NO.
9, SINDRI",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.565555,71.929945,
4768,"OPENWELL OF SHRI ISHWAR SINGH MALI S/O BHURJI MALI, 
DHANNA KI DHANI BILASAR,",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.613556,71.870085,
4769,"RIVER CHAMBAL, NEAR CHAMBAL BRIDGE, DHOLPUR TO MURENA
ROAD, NH-3",RAJASTHAN,RIVER,MONTHLY,26.659451,77.905391,
4770,MEJA DAM BHILWARA (UPSTREAM OF KOTHARI RIVER,RAJASTHAN,RIVER,MONTHLY,25.365018,74.662813,
4771,"GUWARDI RESERVIOR UPSTREAM SIDE OF GUWARDI NALLA (A
TRIBUTARY TO BANAS RIVER)",RAJASTHAN,RIVER,MONTHLY,25.245342,74.641533,
4772,"KELWARA RESERVIOR, N/V KELWARA, TEHSIL-KUMBHALGARH DIST-
RAJSAMAND, (UPSTREAM OF KHARI RIVER)",RAJASTHAN,RIVER,MONTHLY,25.120661,73.590819,
4773,"INDIRA GANDHI FEEDER AT RAJASTHAN BORDER, TEHSIL- TIBI,",RAJASTHAN,CANAL,MONTHLY,29.326824,74.382265,
,"RIICO TUBWELL NO. 1, LOCATED NEAR GANPATI TUBES &",,,,,,
4774,"FABRICATION (P) LTD SP-A-53(A), RIA, BHIWADI, OPPOSITE TO",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.205597,76.850719,
,"WHEEL'O CITY AT T-POINT, TEHSIL- TIJARA",,,,,,
,RIICO TUBEWELL NO. 3 LOCATED ON ROAD SIDE CLOSE TO INDAG,,,,,,
4775,"RUBBER AND OPPOSITE TO HONDA SHOWROOM, NEELAM",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.207424,76.847515,
,"CHOWK, BHIWADI, TEHSIL-TIJARA",,,,,,
,RIICO TUBWELL NO. 27 LOCATED OPPOSITE TO MEGATECH ,,,,,,
4776,"INTERNATIONAL, G-1428, PHASE-V, RAMPUR MUNDANA IN RIICO",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.207565,76.863691,
,"OPEN AREA, BHIWADI, TEHSIL- TIJARA",,,,,,
4777,"RIICO TUBEWELL NO. 31, LOCATED NEAR BKL LIFESTYLE, PLOT NO.
1228, RIA, BHIWADI, OPP. TO ACRO PAINTS-II, TIJARA",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.217146,76.850357,
,"RIICO TUBEWELL NO. 34, LOCATED ON ROAD SIDE OF 220 KVA",,,,,,
4778,"POWER STATION, CLOSE TO BKT(ESI HOSPITAL), RAMPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.214214,76.836572,
,"MUNDANA RIS BHIWADI, TIJARA,",,,,,,
4779,BOREWELL OF VKIA RECREATIONAL CLUB JAIPUR,RAJASTHAN,GROUND WATER,HALF-YEARLY,26.98402,75.782738,
4780,"BOREWELL OF SCION EXPORTS PVT.LTD, SARNA DOONGAT, JAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,27.006153,75.712538,
4781,"KANOTA DAM VILLAGE SUMEL, TEHSIL-BASSI",RAJASTHAN,RIVER,MONTHLY,26.918953,75.934049,
,"GROUND WATER AT OFFICE OF ASSISTANT ENGINEER, JAIPUR, ",,,,,,
4782,"VIDHUT VITRAN NIGAM LTD, RIICO IND. AREA, BAGRU, TEHSIL-",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.928412,75.791677,
,"SANGANER,",,,,,,
4783,"JHALANA FOREST PARK, NEAR MALVIYA NAGAR IND. AREA, 
MALVIYA NAGAR JAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.855159,75.833824,
4784,"WELL OF SHRI HAZARI SINGH GEHLOT, NEAR PATWAR BHAWAN, 
SALAWAS JODHPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.141889,73.01691,
4785,"WELL OF SHRI TILARAM, NANDWAN, JODHPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.120696,72.975311,
4786,"WELL OF SHRI DEVARAM, HEER KHERA, JODHPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.264268,72.990054,
4787,"WELL OF SHRI DALARAM, AHEER KHERA, JODHPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.092852,72.974611,
4788,"WELL OF SHRI MAGARAM, NANDWAN, JODHPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.121235,72.972561,
4789,"WELL OF SHRI BHAGARAM BHATIA, SALAWAS-JODHPUR ROAD, 
SALAWAS, JODHPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.125901,72.990324,
4790,"RIVER AHU NEAR PIPLAAD DAM, BHAWANI MANDI",RAJASTHAN,RIVER,MONTHLY,24.40008,75.887785,
4791,"HANDPUMP NEAR M/S CHAMBLE FERTILIZER & CHEMICALS, 
GADEPAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.159722,76.17413,
4792,"HANDPUMP NEAR M/S RAJASTHAN TEXTILE MILLS, BHAWANI
MANDI",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.404242,75.820268,
4793,"PUBLIC TUBEWELL, VILLAGE-NAMI, TEHSIL",RAJASTHAN,GROUND WATER,HALF-YEARLY,27.629242,75.096649,
4794,"TUBEWELL OF HARIPRASAD PANNALAL, BADA TALAB, VILL-NANI, 
TEHSIL",RAJASTHAN,GROUND WATER,HALF-YEARLY,27.622732,75.1004,
4795,"NELA TALAB, SECTOR-14 HIRAN MARG, UDAIPUR",RAJASTHAN,LAKE,MONTHLY,24.535941,73.697031,
4796,"OPEN WELL OF SARAS DAIRY, VILAS, NH-08, UDAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.537814,73.684687,
4797,"BOREWELL NEAR MAIN GATE, CITY PALACE, NEAR SHEETLA MATA
TEMPLE, UDAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.576424,73.683501,
4798,"BOREWELL OF BSNL OFFICE, SECTOR-03, HIRAN MARG, UDAIPUR",RAJASTHAN,GROUND WATER,HALF-YEARLY,24.571892,73.725713,
4799,"GROUND WATER AT DISTRICT COLLECTOR OFFICE, BARAN",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.106617,76.470567,
4800,"GROUND WATER AT DISTRICT COLLECTOR OFFICE, CHURU",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.284552,74.960469,
4801,"GROUND WATER AT DISTRICT COLLECTOR OFFICE, DAUSA",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.908795,76.356716,
4802,"GROUND WATER AT DISTRICT COLLECTOR OFFICE, KARAULI",RAJASTHAN,GROUND WATER,HALF-YEARLY,26.49281,77.016352,
4803,"GROUND WATER AT SHAHID CAPT, CHANDRA CHOUDHARY PARK, 
BIKANER",RAJASTHAN,GROUND WATER,HALF-YEARLY,28.017271,73.330963,
4804,"BERACH RIVER NEAR VILLAGE-NAGARI, CHITTORGARH",RAJASTHAN,RIVER,MONTHLY,24.944671,74.665024,
4805,"BHANWAR SEMLA DAM NEAR VILLAGE- DHOPAL,",RAJASTHAN,RIVER,MONTHLY,23.990297,74.731093,
4806,"SHRI BABUAL SOPATRA, SHEKHO KI DDHANI PALI",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.753091,73.318745,
,"SHRI MUKESH RAJPUROHIT, INFORNT OF GS-197-A, PUNAYATA",,,,,,
4807,"INDUSTRY ROAD, NEAR BY NATIONAL HIGHWAY PALI-JODHPUR, ",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.784164,73.259463,
,"CETP-IV, PALI",,,,,,
4808,"SHRI KHUM SINGH RAJPUROHIT, NEAR SBI BANK, RIICO PHASE I&II
IND. AREA, PALI",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.792677,73.326309,
4809,"SHRI RANARAM, NEAR BHANWAR SINGH MANDLI FROM HOUSE ",RAJASTHAN,GROUND WATER,HALF-YEARLY,25.151727,73.082998,
,NH-PALI-SUMERPUR,,,,,,
10029,"RIVER CHAMBAL AT KESHORAIPATAN U/S, NEAR SHRI RAJESHWAR
MAHADEV TEMPLE, BUNDI",RAJASTHAN,RIVER,MONTHLY,25.288107,75.938471,
10030,"RIVER CHAMBAL AT KESHORAIPATTAN D/S NEAR AMBEDKAR
NAGAR, BUNDI",RAJASTHAN,RIVER,MONTHLY,25.262219,76.010497,
30021,GHAGGAR AT SIRSA HANUMANGARH ROAD (RAJASTHAN),RAJASTHAN,RIVER,UARTERLY (INTERSTAT,29.60094,74.321751,
30022,INDIRA GANDHI CANAL AT SIRSA HANUMANGARH (RAJASTHAN),RAJASTHAN,CANAL,UARTERLY (INTERSTAT,29.557293,74.566983,
30061,"MAHI AT GAMMON BRIDGE, BANSWARA(RAJASTHAN)",RAJASTHAN,RIVER,UARTERLY (INTERSTAT,23.550318,74.4438,
1801,"TEESTA A/C OF RIVERS LACHENCHU AND LACHUNGCHU AT
CHUNGTHAANG",SIKKIM,RIVER,MONTHLY,27.601903,88.646449,
1802,"DIKCHU B/C WITH TEESTA NEAR NHPC HYDROELECTRIC POWER
PROJECT",SIKKIM,RIVER,MONTHLY,27.402553,88.519402,
1803,"MANEY KHOLA AT BURTUK NEAR ARMY BASE CAMP, 4 KM U/S OF 
GANGTOK",SIKKIM,RIVER,MONTHLY,27.38805,88.622663,
1804,"MANEY KHOLA A/C WITH RAY KHOLA AT ADAMPOOL AFTER
MEETING WASTE OF STP, GANGTOK",SIKKIM,RIVER,MONTHLY,27.309928,88.583236,
1805,AFTER CONFLUENCE OF RANICHU AND RORACHU AT RANIPOOL,SIKKIM,RIVER,MONTHLY,27.292886,88.590303,
1806,"RANICHU BEFORE CONFLUENCE WITH RIVER TEESTA AT SINGTAM, 
SIKKIM",SIKKIM,RIVER,MONTHLY,27.136739,88.396831,
1807,TEESTA A/C WITH RIVER RANICHU AT SINGTAM,SIKKIM,RIVER,MONTHLY,27.136928,88.392222,
1808,"TEESTA A/C WITH RANGICHU AFTER MEETING THE INDUSTRIAL
EFFLUENTS FROM THE TOWN RANGPO",SIKKIM,RIVER,MONTHLY,27.531575,88.515094,
1809,TEESTA AT MELLI DOWNSTREAM,SIKKIM,RIVER,MONTHLY,27.532972,88.512217,
2034,RANGIT RIVER AT DAM SITE (NHPC),SIKKIM,RIVER,MONTHLY,27.294106,88.291658,
2035,RANGIT RIVER AT LEGSHIP,SIKKIM,RIVER,MONTHLY,27.280047,88.2753,
2036,RANGIT RIVER AT RESHI,SIKKIM,RIVER,MONTHLY,27.221878,88.307144,
2037,RANGIT RIVER AT JORETHANG,SIKKIM,RIVER,MONTHLY,27.120904,88.318186,
2038,RANGIT RIVER AT TRIVENI,SIKKIM,RIVER,MONTHLY,27.080686,88.430872,
10031,RIVER RANICHU AT GANGTOK U/S,SIKKIM,RIVER,MONTHLY,27.39124,88.605115,
10032,RIVER RANICHU AT RANIPOOL D/S,SIKKIM,RIVER,MONTHLY,27.301846,88.586403,
20029,GANGTOK,SIKKIM,STP,MONTHLY,27.3084,88.584492,
20030,SINGTOM,SIKKIM,STP,MONTHLY,27.053596,88.229106,
20031,RANIPOOL,SIKKIM,STP,MONTHLY,27.285486,88.592335,
31,CAUVERY AT MUSIRI,TAMIL NADU,RIVER,MONTHLY,10.955345,78.443949,
32,"WELL AT MUSIRI, TAMIL NADU",TAMIL NADU,GROUND WATER,HALF-YEARLY,10.954883,78.443933,
50,CAUVERY AT METTUR,TAMIL NADU,RIVER,MONTHLY,11.796255,77.806971,
51,CAUVERY AT PALLIPPALAYAM,TAMIL NADU,RIVER,MONTHLY,11.368215,77.741107,
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM, ",TAMIL NADU,RIVER,MONTHLY,8.663294,77.422222,
,TAMILNADU,,,,,,
1160,"TAMBIRAPARANI AT CHERANMADEVI, CAUSE WAY, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.700586,77.56595,
1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE, TAMILNADU.",TAMIL NADU,RIVER,MONTHLY,8.734125,77.716764,
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.721606,77.832797,
1201,"BHAVANI AT PATHIRAKALIAMMAN KOIL, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.469259,77.296165,
1202,"CAUVERY AT TIRUCHIRAPPALLI U/S, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,10.833263,78.718224,
1203,"CAUVERY AT TRICHY, GRAND ANAICUT, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,10.830327,78.81177,
1204,"BHAVANI AT SIRUMUGAI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.319948,77.011429,
1205,"BHAVANI AT BHAVANI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.454094,77.679567,
1206,"CAUVERY AT THANJAVUR, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.34,79.24,
1319,AMRAVATI AT 1KM D/S FROM EFF.DIS. PT. AT MADHUTHUKKULAM,TAMIL NADU,RIVER,MONTHLY,10.541244,77.368656,
1320,"CAUVERY AT ERODE NEAR CHIRAPALAYAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.335795,77.753762,
1321,"BHAVANI AT BHAVANI SAGAR, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.485294,77.134603,
1322,"CAUVERY AT 1KM. D/S OF BHAVANI RIVER CONFL., TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.445663,77.677626,
1323,"CAUVERY AT VELORE NEAR KATTIPALAYAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.18,78.01,
1324,"CAUVERY AT MOHANUR NEAR PATTAIPALAYAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.064392,78.120358,
1325,"CAUVERY AT TIRUCHIRAPPALLI D/S, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,10.766809,78.665272,
1326,"CAUVERY AT COLEROON, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.326822,79.702981,
1327,"CAUVERY AT PITCHAVARAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.418828,79.772375,
1328,"TAMBIRAPARANI AT PAPPANKULAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.758606,77.424597,
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.729581,77.467289,
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.624431,78.068808,
1420,"KODAI KANAL LAKE, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,10.233619,77.485653,
1421,"UDHAGAMADALEM LAKE (OOTY), TAMILNADU",TAMIL NADU,LAKE,MONTHLY,11.400623,76.690453,
1449,"COLLECTOR WELL AT THIRUPUVANAM FOR MADURAI WAT.
SUPPLY SCHEME, TAMILNADU",TAMIL NADU,GROUND WATER,HALF-YEARLY,9.826111,78.257297,
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, 
TAMILNADU",TAMIL NADU,RIVER,MONTHLY,12.679231,78.595417,
1451,"CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF R. AMRAVATI, 
TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.050024,78.120645,
1452,"YERCAUD LAKE, SALEM, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,11.783642,78.211153,
3007,"VEERANAM LAKE AT CUDDALORE, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,11.341111,79.523058,
3008,"POONDI LAKE AT THIRUVALLUR, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,13.169731,79.888236,
3009,"REDD HILLS AT THIRUVALLUR, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,13.193092,80.172867,
3010,"PORUR LAKE AT THIRUVALLUR, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,13.033945,80.148344,
3011,"PULICATE LAKE AT THIRUVALLUR, TAMILNADU",TAMIL NADU,LAKE,MONTHLY,13.427023,80.292679,
3012,"CAUVERY AT KOMARAPALAYAM, NAMAKAL, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.423503,77.685261,
3013,"CAUVERY AT URRACHIKOTTAI, ERODE, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.354178,77.750436,
3014,"CAUVERY AT VAIRAPALAYAM, NAMAKAL, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.361583,77.742411,
3015,"CAUVERY AT PUGALUR, KARUR, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,10.974467,78.180075,
3016,"CAUVERY AT PETTAIVAITHALAI, TRICHY, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,10.906389,78.489697,
3017,"CAUVERY AT KUMBAKONAM, THANJAVUR, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,10.968137,79.378248,
3018,"CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.104894,79.651871,
3019,"BHAVANI AT D/S OF BHAVANISAGAR, SATHYAMANGALAM, ERODE, 
TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.503881,77.247036,
3020,"BHAVANI AT U/S OF KALINGARAYAN CANAL (B5), ERODE, 
TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.442818,77.676045,
3021,"BHAVANI AT D/S OF KALINGARAYAN CANAL (B10), ERODE, 
TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.438223,77.681462,
3022,"THIRUMANIMUTHAR AT SALEM, D/S OF SAGO & TEXTILE DYING
INDUSTRIES, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.645876,78.120341,
3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, 
TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.647853,78.138125,
3024,"SARABANGA AT SALEM, D/S OF TEXTILE DYEING INDUSTRIES 
EFFLUENT, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,11.649094,78.148011,
3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.620606,78.022839,
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.69375,77.462681,
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, 
TIRUNELVELI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.627358,77.909,
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMIL NADU,RIVER,MONTHLY,8.718019,77.703531,
,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF ",,,,,,
